!DateTime	u10	v10	airp	airt	relh	cloud	swr	precip
2019-07-13 20:00:00	2.38138	0	10170	29.6	42.26	0.792437	735.021	0
2019-07-13 21:00:00	1.84615	0	10180	29.94	49.39	0.8155	540.336	0
2019-07-13 22:00:00	1.35207	0	10180	29.38	55.05	0.838562	300.573	0
2019-07-13 23:00:00	1.70961	0	10180	26.2	67.31	0.861625	35.1477	0
2019-07-14 00:00:00	2.33465	0	10180	24.58	69.91	0.884687	8.52967	0
2019-07-14 01:00:00	2.66672	0	10180	22.7	81.3	0.90775	0	0
2019-07-14 02:00:00	2.46296	0	10190	21.93	83.1	0.930812	0	0
2019-07-14 03:00:00	2.96601	0	10190	21.27	86.2	0.953875	0	0
2019-07-14 04:00:00	2.97469	0	10190	20.43	89.4	0.976937	0	0
2019-07-14 05:00:00	2.952	0	10190	20.73	89.2	1	0.0557541	0
2019-07-14 06:00:00	3.72736	0	10180	21.83	77.92	1	0.0260492	0
2019-07-14 07:00:00	4.47502	0	10180	25.3	59.12	1	0	0
2019-07-14 08:00:00	4.70717	0	10180	24.75	64.69	1	0	0
2019-07-14 09:00:00	4.61981	0	10190	24.35	63.75	1	0	0
2019-07-14 10:00:00	4.33657	0	10190	24.18	69.63	1	7.85685	0
2019-07-14 11:00:00	5.10284	0	10200	24.21	68.61	1	30.9389	0
2019-07-14 12:00:00	4.67631	0	10200	24	66.37	1	309.751	0
2019-07-14 13:00:00	5.12519	0	10210	24.97	63.75	1	329.407	0
2019-07-14 14:00:00	4.17589	0	10210	25.91	61.69	0.537061	734.589	0
2019-07-14 15:00:00	3.76525	0	10220	26.73	60.16	0.567923	865.918	0
2019-07-14 16:00:00	2.91924	0	10220	27.44	52.35	0.598786	945.88	0
2019-07-14 17:00:00	1.70063	0	10210	28	51.48	0.629648	1019.05	0
2019-07-14 18:00:00	1.57181	0	10210	29.66	47.8	0.660511	941.361	0
2019-07-14 19:00:00	1.40656	0	10200	29.93	44.85	0.691374	849.841	0
2019-07-14 20:00:00	1.11615	0	10200	30.74	42.32	0.722236	711.131	0
2019-07-14 21:00:00	1.1906	0	10200	30.1	44.06	0.753099	461.03	0
2019-07-14 22:00:00	1.0843	0	10200	30.51	45.29	0.783962	294.72	0
2019-07-14 23:00:00	1.10612	0	10190	27.49	64.74	0.814824	37.5415	0
2019-07-15 00:00:00	1.73777	0	10200	25.98	72.95	0.845687	6.6197	0
2019-07-15 01:00:00	2.5274	0	10200	24.32	82.7	0.876549	0	0
2019-07-15 02:00:00	3.04788	0	10210	24.07	80	0.907412	0	0
2019-07-15 03:00:00	2.9111	0	10210	23.28	86.1	0.938275	0	0
2019-07-15 04:00:00	2.62344	0	10210	22.76	86.5	0.969137	0	0
2019-07-15 05:00:00	2.7086	0	10210	22.77	82	1	0	0
2019-07-15 06:00:00	3.60286	0	10210	23.41	78.52	1	0	0
2019-07-15 07:00:00	2.27464	0	10200	23.92	74.44	1	0	0
2019-07-15 08:00:00	1.94867	0	10210	22.35	89.3	1	0	0
2019-07-15 09:00:00	0.634805	0	10210	22.14	91.5	1	0	0
2019-07-15 10:00:00	1.56462	0	10210	21.53	93.7	1	9.86428	0
2019-07-15 11:00:00	0.987819	0	10220	20.98	95.6	1	37.8008	0
2019-07-15 12:00:00	0.820075	0	10220	21.71	95.2	1	272.111	0
2019-07-15 13:00:00	0.722894	0	10230	24.89	81.1	1	177.382	0
2019-07-15 14:00:00	0.802586	0	10230	25.45	75.92	0.909114	410.184	0
2019-07-15 15:00:00	1.33359	0	10220	27.65	65.4	0.915173	890.161	0
2019-07-15 16:00:00	1.57041	0	10220	28.83	60.72	0.921232	645.246	0
2019-07-15 17:00:00	1.74685	0	10220	28.68	59.69	0.927291	828.19	0
2019-07-15 18:00:00	2.3761	0	10220	29.98	53.63	0.93335	742.692	0
2019-07-15 19:00:00	1.58436	0	10210	29.22	60.56	0.939409	400.767	2.82222e-07
2019-07-15 20:00:00	1.10551	0	10210	26.25	89.3	0.945469	687.966	0
2019-07-15 21:00:00	1.45055	0	10200	29.58	61.6	0.951528	411.654	0
2019-07-15 22:00:00	1.17639	0	10200	28.01	70.65	0.957587	51.6292	0
2019-07-15 23:00:00	2.67488	0	10200	25.28	81	0.963646	52.0494	0
2019-07-16 00:00:00	4.69531	0	10220	24.06	83.2	0.969705	1.16705	0
2019-07-16 01:00:00	2.90166	0	10220	23.18	73.39	0.975764	0	1.41111e-07
2019-07-16 02:00:00	1.93408	0	10210	20.78	98.4	0.981823	0	7.05556e-08
2019-07-16 03:00:00	2.7123	0	10210	20.05	99.3	0.987882	0	0
2019-07-16 04:00:00	2.84054	0	10210	20.29	99.4	0.993941	0	0
2019-07-16 05:00:00	2.75005	0	10210	20.33	99.4	1	0	0
2019-07-16 06:00:00	1.90445	0	10210	20.96	96.5	1	0	0
2019-07-16 07:00:00	2.09143	0	10210	20.35	99.3	1	0	0
2019-07-16 08:00:00	2.56872	0	10210	20.36	96.9	1	0	0
2019-07-16 09:00:00	2.74689	0	10210	20.46	99.3	1	0	0
2019-07-16 10:00:00	2.89619	0	10210	20.35	98.5	1	9.7881	0
2019-07-16 11:00:00	2.58643	0	10220	21.18	97	1	70.0308	0
2019-07-16 12:00:00	1.73834	0	10220	22.25	92.3	1	272.92	0
2019-07-16 13:00:00	1.54346	0	10220	24.2	75.46	1	289.274	0
2019-07-16 14:00:00	1.65133	0	10220	25.44	72.17	0.791971	527.449	0
2019-07-16 15:00:00	1.14814	0	10220	26.25	73.2	0.765198	470.759	0
2019-07-16 16:00:00	1.03132	0	10220	27.71	67.55	0.11406	592.636	0
2019-07-16 17:00:00	1.36929	0	10220	28.04	63.07	0.182209	673.726	0
2019-07-16 18:00:00	1.42359	0	10220	29.55	58.71	0.250359	638.066	0
2019-07-16 19:00:00	1.18895	0	10210	30.48	50.67	0.318508	496.572	0
2019-07-16 20:00:00	1.18702	0	10210	27.88	73.8	0.386657	460.305	0
2019-07-16 21:00:00	1.35222	0	10200	28.28	71.4	0.454806	425.105	0
2019-07-16 22:00:00	1.10786	0	10200	27.56	73.55	0.522955	273.438	0
2019-07-16 23:00:00	1.27694	0	10200	26.88	75.03	0.591105	31.0433	0
2019-07-17 00:00:00	1.21718	0	10200	25.28	87.1	0.659254	5.42782	0
2019-07-17 01:00:00	1.20801	0	10200	24.24	93.7	0.727403	0	0
2019-07-17 02:00:00	1.54566	0	10210	23.54	92.5	0.795552	0	0
2019-07-17 03:00:00	1.53257	0	10210	23.09	98.2	0.863702	0	0
2019-07-17 04:00:00	1.73693	0	10210	22.56	97.9	0.931851	0	0
2019-07-17 05:00:00	1.76828	0	10200	22.47	99.4	1	0	0
2019-07-17 06:00:00	1.85325	0	10200	21.9	99.4	1	0	0
2019-07-17 07:00:00	1.7744	0	10190	22.15	99.2	1	0	0
2019-07-17 08:00:00	2.12653	0	10190	21.67	99.3	1	0	0
2019-07-17 09:00:00	1.8443	0	10190	21.49	99.4	1	0	0
2019-07-17 10:00:00	1.61054	0	10190	21.51	99.4	1	12.9295	0
2019-07-17 11:00:00	2.01712	0	10190	21.92	99.4	1	58.1749	0
2019-07-17 12:00:00	1.21096	0	10190	22.71	97.5	1	174.649	0
2019-07-17 13:00:00	0.831221	0	10200	24.32	88.6	1	277.7	0
2019-07-17 14:00:00	1.67443	0	10200	26.46	68.16	0.676845	624.434	0
2019-07-17 15:00:00	1.97043	0	10190	28.33	61.13	0.698389	810.772	0
2019-07-17 16:00:00	2.37285	0	10190	29.34	58.92	0.719932	864.231	0
2019-07-17 17:00:00	2.12256	0	10190	29.74	58.84	0.741476	578.269	0
2019-07-17 18:00:00	2.5487	0	10180	29.13	56.51	0.76302	685.295	0
2019-07-17 19:00:00	1.85714	0	10180	29.97	54.41	0.784563	562.09	0
2019-07-17 20:00:00	2.31536	0	10170	29.02	61.33	0.806107	378.973	0
2019-07-17 21:00:00	1.34692	0	10170	27.93	64.66	0.827651	294.384	1.27e-06
2019-07-17 22:00:00	0.730813	0	10170	24.78	97.4	0.849194	177.003	0
2019-07-17 23:00:00	1.59131	0	10160	24.36	98.4	0.870738	66.9544	0
2019-07-18 00:00:00	1.32723	0	10160	23.81	99.4	0.892282	10.7974	0
2019-07-18 01:00:00	1.22218	0	10160	23.55	99.4	0.913825	0	0
2019-07-18 02:00:00	1.27291	0	10160	23.05	99.4	0.935369	0	0
2019-07-18 03:00:00	1.46275	0	10170	22.61	99.4	0.956913	0	0
2019-07-18 04:00:00	2.76567	0	10170	24.05	80.6	0.978456	0	0
2019-07-18 05:00:00	2.80356	0	10170	24.05	81.5	1	0	0
2019-07-18 06:00:00	2.3514	0	10160	23.42	85	1	0	0
2019-07-18 07:00:00	2.7552	0	10160	23.36	86.1	1	0	0
2019-07-18 08:00:00	2.98194	0	10160	23.18	87.4	1	0	0
2019-07-18 09:00:00	3.98948	0	10160	23.3	86.1	1	0	0
2019-07-18 10:00:00	2.85924	0	10160	22.97	88	1	8.52605	0
2019-07-18 11:00:00	2.80922	0	10160	23	86.9	1	33.7661	0
2019-07-18 12:00:00	2.24089	0	10170	23.62	84.2	1	296.976	0
2019-07-18 13:00:00	2.26902	0	10170	25.18	79.11	0.98702	350.615	0
2019-07-18 14:00:00	2.04605	0	10170	26.28	73.99	0.614881	664.551	0
2019-07-18 15:00:00	1.99758	0	10170	26.89	69.37	0.478798	646.123	0
2019-07-18 16:00:00	2.52714	0	10170	28.23	59.27	0.516027	900.002	0
2019-07-18 17:00:00	2.07669	0	10170	28.76	59.69	0.553256	889.23	0
2019-07-18 18:00:00	1.82318	0	10160	29.41	59.95	0.590484	809.977	0
2019-07-18 19:00:00	1.57252	0	10160	30.19	55.06	0.627713	393.246	1.05833e-06
2019-07-18 20:00:00	1.9936	0	10160	25.06	90.5	0.664942	585.113	1.27e-06
2019-07-18 21:00:00	1.34272	0	10160	26.29	88.9	0.70217	127.051	0
2019-07-18 22:00:00	1.22691	0	10150	25.68	91.3	0.739399	161.556	0
2019-07-18 23:00:00	0.975958	0	10160	25.22	86.2	0.776628	90.0934	0
2019-07-19 00:00:00	2.39821	0	10160	24.97	87.4	0.813857	18.6833	0
2019-07-19 01:00:00	2.33017	0	10160	25.75	78.36	0.851085	0	0
2019-07-19 02:00:00	1.62019	0	10160	24.89	86.1	0.888314	0	0
2019-07-19 03:00:00	1.10553	0	10160	24.53	86.7	0.925543	0	0
2019-07-19 04:00:00	2.12323	0	10170	24.36	87.9	0.962771	0	0
2019-07-19 05:00:00	3.63865	0	10170	24.47	84.3	1	0	0
2019-07-19 06:00:00	2.88151	0	10170	24.49	83	1	0	0
2019-07-19 07:00:00	3.04931	0	10170	22.92	94.8	1	0	0
2019-07-19 08:00:00	3.24646	0	10170	22.29	97.3	1	0	0
2019-07-19 09:00:00	2.51431	0	10170	22.27	97.2	1	0	0
2019-07-19 10:00:00	2.96562	0	10170	21.97	99.4	1	8.65216	0
2019-07-19 11:00:00	2.07858	0	10180	23.55	86.4	1	38.938	0
2019-07-19 12:00:00	3.06808	0	10180	24.26	85.2	1	275.336	0
2019-07-19 13:00:00	2.36413	0	10190	25.38	78.81	1	314.015	0
2019-07-19 14:00:00	2.63501	0	10190	26.79	75.21	0.614881	660.079	0
2019-07-19 15:00:00	1.9833	0	10190	27.67	67.97	0.640556	790.821	0
2019-07-19 16:00:00	2.98124	0	10190	29.12	61.94	0.66623	948.707	0
2019-07-19 17:00:00	1.7141	0	10190	29.98	59.96	0.691905	908.144	0
2019-07-19 18:00:00	1.16977	0	10190	31.08	55.11	0.717579	775.151	0
2019-07-19 19:00:00	1.26288	0	10180	32.24	50.51	0.743254	851.772	0
2019-07-19 20:00:00	1.80843	0	10180	31.41	50.12	0.768929	758.669	0
2019-07-19 21:00:00	0.933683	0	10170	31.68	54.58	0.794603	511.749	0
2019-07-19 22:00:00	0.730245	0	10170	30.9	57.76	0.820278	266.236	0
2019-07-19 23:00:00	1.20431	0	10170	28.32	75.87	0.845952	38.7866	0
2019-07-20 00:00:00	1.64776	0	10170	26.94	85.6	0.871627	6.19536	0
2019-07-20 01:00:00	1.88265	0	10170	25.38	90.4	0.897302	0	0
2019-07-20 02:00:00	1.84955	0	10180	24.64	96.4	0.922976	0	0
2019-07-20 03:00:00	2.34284	0	10180	24	98.6	0.948651	0	0
2019-07-20 04:00:00	2.07718	0	10180	23.57	98.9	0.974325	0	0
2019-07-20 05:00:00	2.11476	0	10180	23.12	99.3	1	0	0
2019-07-20 06:00:00	2.64685	0	10180	23.13	97.7	1	0	0
2019-07-20 07:00:00	2.56529	0	10180	22.91	98.2	1	0	0
2019-07-20 08:00:00	2.36108	0	10170	23.86	93.5	1	0	0
2019-07-20 09:00:00	3.38775	0	10180	22.74	97.3	1	0	0
2019-07-20 10:00:00	3.12933	0	10180	22.76	96.2	1	8.41411	0
2019-07-20 11:00:00	1.6667	0	10180	23.05	95.8	1	37.313	0
2019-07-20 12:00:00	0.730978	0	10180	24.28	89.7	1	266.721	0
2019-07-20 13:00:00	0.794134	0	10190	26.75	75.67	1	315.261	0
2019-07-20 14:00:00	1.46713	0	10190	28.71	67	0.545626	705.23	0
2019-07-20 15:00:00	1.68642	0	10190	28.81	66.61	0.575917	809.336	0
2019-07-20 16:00:00	1.11105	0	10190	30.25	59.62	0.606209	714.138	0
2019-07-20 17:00:00	0.846217	0	10180	30.17	60.35	0.6365	612.052	0
2019-07-20 18:00:00	1.32355	0	10170	30.35	66.03	0.666792	603.354	0
2019-07-20 19:00:00	2.11174	0	10170	30.05	62.94	0.697084	614.734	0
2019-07-20 20:00:00	1.78523	0	10170	31.6	55.24	0.727375	541.351	0
2019-07-20 21:00:00	1.87633	0	10160	32.31	55.87	0.757667	475.53	0
2019-07-20 22:00:00	1.19127	0	10160	32.19	55.35	0.787959	243.274	0
2019-07-20 23:00:00	0.690756	0	10160	29.7	65.83	0.81825	47.9182	0
2019-07-21 00:00:00	1.10172	0	10170	27.35	82.8	0.848542	8.91538	0
2019-07-21 01:00:00	1.41688	0	10160	26.14	91.1	0.878833	0	0
2019-07-21 02:00:00	1.98953	0	10170	25.46	88.5	0.909125	0	0
2019-07-21 03:00:00	2.06893	0	10170	25.57	88.5	0.939417	0.0277049	0
2019-07-21 04:00:00	2.57026	0	10170	26.46	82.7	0.969708	0	0
2019-07-21 05:00:00	2.64102	0	10170	24.65	89.3	1	0	0
2019-07-21 06:00:00	1.92242	0	10170	24.43	93.1	1	0	0
2019-07-21 07:00:00	2.04541	0	10170	25.98	77.4	1	0	0
2019-07-21 08:00:00	2.36446	0	10160	26.2	74.74	1	0	0
2019-07-21 09:00:00	1.96966	0	10160	25.73	78.33	1	0	0
2019-07-21 10:00:00	3.85523	0	10160	25.6	77.35	1	8.39298	0
2019-07-21 11:00:00	3.23584	0	10170	25.28	80.2	1	37.2374	0
2019-07-21 12:00:00	2.03755	0	10170	25.67	79.72	1	262.74	0
2019-07-21 13:00:00	2.69978	0	10170	26.46	77.78	1	314.15	0
2019-07-21 14:00:00	2.73225	0	10170	28.31	71.02	0.554126	695.972	0
2019-07-21 15:00:00	2.21668	0	10180	29.37	65.86	0.274331	710.272	0
2019-07-21 16:00:00	1.32941	0	10170	29.79	63.36	0.637165	698.951	0
2019-07-21 17:00:00	4.68673	0	10170	29.8	65.67	1	32.5975	1.97556e-06
2019-07-21 18:00:00	3.2522	0	10180	21.82	96.3	1	15.6639	7.05556e-08
2019-07-21 19:00:00	2.88578	0	10170	22.61	85.4	1	24.7754	4.23333e-07
2019-07-21 20:00:00	2.17301	0	10170	22.04	98.5	1	49.9098	2.82222e-07
2019-07-21 21:00:00	2.09849	0	10170	22.24	97.2	1	106.646	7.05556e-08
2019-07-21 22:00:00	2.75085	0	10160	22.56	96.9	1	89.0741	0
2019-07-21 23:00:00	3.5094	0	10170	21.64	99.4	1	57.1234	0
2019-07-22 00:00:00	3.91703	0	10160	22.54	90	1	4.47887	0
2019-07-22 01:00:00	3.28851	0	10160	21.49	99.4	1	0	0
2019-07-22 02:00:00	2.2311	0	10160	21.42	99.4	1	0	0
2019-07-22 03:00:00	2.48978	0	10160	21.26	99.4	1	0	0
2019-07-22 04:00:00	2.26324	0	10160	21.28	99.4	1	0	0
2019-07-22 05:00:00	1.67957	0	10160	21.21	99.4	1	0	0
2019-07-22 06:00:00	1.51178	0	10160	21.73	99.4	1	0	0
2019-07-22 07:00:00	2.31619	0	10150	23.62	87.3	1	0	0
2019-07-22 08:00:00	1.94389	0	10150	22.88	86.6	1	0	0
2019-07-22 09:00:00	1.82907	0	10150	22.79	91	1	0	0
2019-07-22 10:00:00	2.43782	0	10150	23.23	86.8	1	11.6701	0
2019-07-22 11:00:00	3.16541	0	10150	23.11	85	1	78.6436	0
2019-07-22 12:00:00	2.45683	0	10160	23.53	84.3	1	150.828	0
2019-07-22 13:00:00	1.81946	0	10160	23.66	86.3	1	155.269	0
2019-07-22 14:00:00	2.05843	0	10160	24.13	79.9	1	268.766	0
2019-07-22 15:00:00	2.04701	0	10160	24.82	76.36	1	260.426	0
2019-07-22 16:00:00	1.60579	0	10160	24.61	77.67	0.544713	478.441	0
2019-07-22 17:00:00	1.54823	0	10160	26.52	68.51	0.579735	527.452	0
2019-07-22 18:00:00	1.32246	0	10150	27.31	67.18	0.614757	406.054	0
2019-07-22 19:00:00	1.75295	0	10140	27.36	69.06	0.649779	432.828	0
2019-07-22 20:00:00	2.57761	0	10130	27.44	70.18	0.684801	43.0037	1.55222e-06
2019-07-22 21:00:00	1.28213	0	10140	21.35	96.8	0.719823	50.2711	4.93889e-07
2019-07-22 22:00:00	0.891737	0	10140	21.58	98.7	0.754845	72.9415	2.82222e-07
2019-07-22 23:00:00	0.968716	0	10140	21.29	99.5	0.789867	21.5739	7.05556e-08
2019-07-23 00:00:00	0.934214	0	10130	21.31	99.4	0.82489	4.76166	0
2019-07-23 01:00:00	0.802567	0	10130	21.19	99.4	0.859912	0	7.05556e-08
2019-07-23 02:00:00	0.997169	0	10140	21.38	99.5	0.894934	0.0108852	0
2019-07-23 03:00:00	1.86575	0	10140	21.91	86.8	0.929956	0.0862787	0
2019-07-23 04:00:00	1.50447	0	10140	21.84	86.3	0.964978	0.0100656	0
2019-07-23 05:00:00	2.70388	0	10130	21.44	93.6	1	0.126967	0
2019-07-23 06:00:00	2.87816	0	10130	22	87.3	1	0.000360656	0
2019-07-23 07:00:00	2.56802	0	10130	21.98	89.3	1	0	1.41111e-07
2019-07-23 08:00:00	1.90898	0	10130	21.68	93.7	1	0	6.35e-07
2019-07-23 09:00:00	4.45911	0	10130	20.58	98	1	0	5.64444e-07
2019-07-23 10:00:00	4.40851	0	10140	18.82	95.6	1	2.30134	2.82222e-07
2019-07-23 11:00:00	5.13694	0	10140	18.46	98.5	1	9.84866	1.48167e-06
2019-07-23 12:00:00	5.67361	0	10150	17.43	98.1	1	27.6136	8.46667e-07
2019-07-23 13:00:00	2.12837	0	10150	17.04	94.3	1	69.2895	6.35e-07
2019-07-23 14:00:00	2.34799	0	10150	16.88	97.4	1	123.77	7.05556e-08
2019-07-23 15:00:00	2.12923	0	10150	17.3	96.7	1	100.901	7.05556e-08
2019-07-23 16:00:00	3.33918	0	10150	17.24	96.7	1	179.055	9.17222e-07
2019-07-23 17:00:00	2.17576	0	10140	17.66	94.9	0.855723	218.375	7.05556e-08
2019-07-23 18:00:00	1.63392	0	10150	18.18	95.6	0.640722	159.207	0
2019-07-23 19:00:00	1.10353	0	10140	18.63	94.2	0.673384	180.811	0
2019-07-23 20:00:00	1.61877	0	10140	19.54	87.4	0.706045	284.893	0
2019-07-23 21:00:00	1.29269	0	10140	19.6	85.9	0.738707	259.015	0
2019-07-23 22:00:00	1.24055	0	10140	20.08	91.4	0.771369	188.602	0
2019-07-23 23:00:00	0.848216	0	10150	20.4	91.7	0.80403	64.5295	0
2019-07-24 00:00:00	1.52717	0	10150	19.9	98.5	0.836692	9.71277	0
2019-07-24 01:00:00	1.88894	0	10150	18.61	99.4	0.869354	0	0
2019-07-24 02:00:00	2.594	0	10160	18.14	99.4	0.902015	0	0
2019-07-24 03:00:00	3.22897	0	10160	17.58	99.4	0.934677	0	0
2019-07-24 04:00:00	3.5838	0	10160	18.16	94	0.967338	0	0
2019-07-24 05:00:00	3.81088	0	10150	18.18	87.1	1	0	0
2019-07-24 06:00:00	4.14899	0	10150	17.69	90.9	1	0	0
2019-07-24 07:00:00	4.31296	0	10150	17.71	82.3	1	0	0
2019-07-24 08:00:00	4.96689	0	10150	17.69	85.3	1	0	0
2019-07-24 09:00:00	4.71294	0	10160	17.25	80.8	1	0	0
2019-07-24 10:00:00	4.39245	0	10160	17.34	80.2	1	6.21744	0
2019-07-24 11:00:00	4.70642	0	10170	15.93	86.7	1	35.1067	0
2019-07-24 12:00:00	3.98169	0	10170	17.91	71.96	1	265.291	0
2019-07-24 13:00:00	4.03656	0	10180	18.71	71.22	1	328.238	0
2019-07-24 14:00:00	3.34093	0	10180	20.19	65.81	0.543398	739.028	0
2019-07-24 15:00:00	2.54864	0	10180	21.38	53.68	0.573838	863.587	0
2019-07-24 16:00:00	2.16875	0	10180	22.26	51.43	0.604278	931.374	0
2019-07-24 17:00:00	1.97742	0	10180	22.45	53.02	0.634718	901.193	0
2019-07-24 18:00:00	2.10895	0	10180	23.52	46.6	0.665158	874.662	0
2019-07-24 19:00:00	2.92505	0	10180	24.35	43.74	0.695599	891.344	0
2019-07-24 20:00:00	2.30174	0	10180	24.5	38.22	0.726039	739.318	0
2019-07-24 21:00:00	2.29499	0	10170	24.84	39.77	0.756479	549.834	0
2019-07-24 22:00:00	1.60479	0	10170	24.47	49.79	0.786919	265.981	0
2019-07-24 23:00:00	2.0673	0	10180	21.55	62.24	0.817359	35.2736	0
2019-07-25 00:00:00	3.01189	0	10180	19.96	76.64	0.847799	3.83467	0
2019-07-25 01:00:00	3.33466	0	10190	17.89	88.2	0.878239	0	0
2019-07-25 02:00:00	3.79426	0	10190	17.08	86.4	0.90868	0	0
2019-07-25 03:00:00	4.52294	0	10190	17.09	88.3	0.93912	0	0
2019-07-25 04:00:00	3.62178	0	10190	17.17	81.9	0.96956	0	0
2019-07-25 05:00:00	3.58776	0	10200	17.32	85.6	1	0	0
2019-07-25 06:00:00	3.65821	0	10200	16.59	85.7	1	0	0
2019-07-25 07:00:00	3.26501	0	10200	16.67	86.2	1	0	0
2019-07-25 08:00:00	2.71206	0	10200	16	93.8	1	0	0
2019-07-25 09:00:00	3.28404	0	10200	15.97	93.2	1	0	0
2019-07-25 10:00:00	3.16138	0	10210	15.4	94.4	1	8.00582	0
2019-07-25 11:00:00	2.48695	0	10210	15.09	96.6	1	38.6064	0
2019-07-25 12:00:00	1.74197	0	10220	16.92	85.6	1	258.824	0
2019-07-25 13:00:00	2.16243	0	10230	19.22	71.74	1	327.832	0
2019-07-25 14:00:00	3.56211	0	10230	20.69	64.52	0.554151	730.366	0
2019-07-25 15:00:00	3.61586	0	10230	21.71	62.26	0.583874	865.344	0
2019-07-25 16:00:00	2.40624	0	10230	23.46	50.07	0.613598	953.787	0
2019-07-25 17:00:00	3.09054	0	10230	24.49	44.44	0.643321	984.41	0
2019-07-25 18:00:00	2.63725	0	10230	24.6	42.22	0.673044	960.328	0
2019-07-25 19:00:00	1.7375	0	10230	25.88	40.84	0.702767	872.541	0
2019-07-25 20:00:00	1.35323	0	10220	26.83	32.04	0.732491	719.397	0
2019-07-25 21:00:00	1.10979	0	10220	26.18	37.48	0.762214	569.869	0
2019-07-25 22:00:00	1.25542	0	10220	26.14	44.99	0.791937	265.577	0
2019-07-25 23:00:00	0.866658	0	10230	23.73	60.05	0.82166	42.8775	0
2019-07-26 00:00:00	1.46273	0	10230	22.53	70.6	0.851384	4.69434	0
2019-07-26 01:00:00	2.10474	0	10230	20.06	86.2	0.881107	0	0
2019-07-26 02:00:00	2.17079	0	10240	18.94	91.4	0.91083	0	0
2019-07-26 03:00:00	2.39041	0	10240	17.9	93.1	0.940553	0	0
2019-07-26 04:00:00	2.15242	0	10240	17.46	95.8	0.970277	0	0
2019-07-26 05:00:00	2.06908	0	10250	16.83	97.5	1	0	0
2019-07-26 06:00:00	2.36583	0	10250	16.82	99.3	1	0	0
2019-07-26 07:00:00	2.62095	0	10250	16.51	99.7	1	0	0
2019-07-26 08:00:00	2.65378	0	10250	16.28	99.8	1	0	0
2019-07-26 09:00:00	2.73085	0	10250	16.27	99.8	1	0	0
2019-07-26 10:00:00	2.51592	0	10250	16.3	99.8	1	7.91985	0
2019-07-26 11:00:00	1.46452	0	10260	16.42	99.8	1	42.1213	0
2019-07-26 12:00:00	0.625712	0	10260	17.36	96.8	1	241.144	0
2019-07-26 13:00:00	1.25337	0	10270	20.68	76.4	1	318.659	0
2019-07-26 14:00:00	1.52658	0	10270	22.65	69.86	0.569302	707.698	0
2019-07-26 15:00:00	1.47396	0	10270	24.25	57.46	0.598015	858.839	0
2019-07-26 16:00:00	1.68195	0	10270	25.51	51.97	0.626728	868.036	0
2019-07-26 17:00:00	1.96248	0	10270	25.83	46.97	0.655442	880.426	0
2019-07-26 18:00:00	2.13975	0	10270	26.24	48.9	0.684155	833.551	0
2019-07-26 19:00:00	1.33964	0	10270	26.19	51.99	0.712868	702.646	0
2019-07-26 20:00:00	1.4435	0	10260	27.57	44.41	0.741581	718.093	0
2019-07-26 21:00:00	1.16163	0	10260	28.19	46.28	0.770294	523.352	0
2019-07-26 22:00:00	0.847079	0	10250	27.19	51.4	0.799008	248.718	0
2019-07-26 23:00:00	1.32455	0	10250	23.67	67.47	0.827721	44.9405	0
2019-07-27 00:00:00	1.91008	0	10260	22.09	76.37	0.856434	6.18538	0
2019-07-27 01:00:00	1.96876	0	10260	20.67	90.6	0.885147	0	0
2019-07-27 02:00:00	1.89246	0	10260	19.6	93.9	0.91386	0	0
2019-07-27 03:00:00	2.01613	0	10270	18.74	95.1	0.942574	0	0
2019-07-27 04:00:00	1.77711	0	10270	18.44	97.5	0.971287	0	0
2019-07-27 05:00:00	1.73717	0	10270	18.48	99.4	1	0	0
2019-07-27 06:00:00	2.24073	0	10270	18.14	99.9	1	0	0
2019-07-27 07:00:00	2.28716	0	10260	17.61	99.9	1	0	0
2019-07-27 08:00:00	2.48604	0	10260	17.47	99.7	1	0	0
2019-07-27 09:00:00	2.56672	0	10260	17.29	99.6	1	0	0
2019-07-27 10:00:00	2.89476	0	10270	17.26	99.8	1	6.73557	0
2019-07-27 11:00:00	2.50457	0	10270	17.32	99.7	1	41.6223	0
2019-07-27 12:00:00	1.91188	0	10270	18.95	94	1	168.821	0
2019-07-27 13:00:00	0.771292	0	10280	21.52	72.2	1	324.13	0
2019-07-27 14:00:00	1.24449	0	10280	24	68.07	0.56742	704.233	0
2019-07-27 15:00:00	1.24922	0	10280	25.06	55.84	0.596259	848.934	0
2019-07-27 16:00:00	1.30595	0	10270	26.36	48.65	0.625097	937.689	0
2019-07-27 17:00:00	1.38162	0	10270	26.64	46.31	0.653936	975.902	0
2019-07-27 18:00:00	2.10554	0	10260	27.82	41.29	0.682775	944.803	0
2019-07-27 19:00:00	1.82417	0	10260	28.4	42.86	0.711613	847.803	0
2019-07-27 20:00:00	1.86372	0	10250	28.5	42.49	0.740452	701.526	0
2019-07-27 21:00:00	1.39083	0	10250	28.23	45.78	0.769291	526.644	0
2019-07-27 22:00:00	0.738861	0	10250	27.73	47.01	0.798129	239.015	0
2019-07-27 23:00:00	1.2049	0	10240	24.58	61.7	0.826968	37.6626	0
2019-07-28 00:00:00	1.68668	0	10250	22.52	72.11	0.855807	4.83182	0
2019-07-28 01:00:00	1.70182	0	10250	20.6	82.3	0.884645	0	0
2019-07-28 02:00:00	1.77279	0	10250	19.59	88.6	0.913484	0	0
